protIDs,surfaces,prot_lengths,surface_seq,frac_mod_beta_list,frac_mod_alfa_list,frac_exp_alfa_list,frac_k_minus_r,frac_neg,frac_pos,frac_charged,pos_minus_neg
P31545,17113.727787369073,372,46.00464458970181,0.35,0.25301204819277107,0.40963855421686746,-0.0034722222222222238,0.0004099151234567901,0.00044608410493827163,0.0008559992283950617,3.6168981481481534e-05
P34209,12433.527320898083,261,47.63803571225319,0.14285714285714285,0.25862068965517243,0.1896551724137931,-0.04980842911877394,0.0003963535473642489,0.0003816737863507582,0.0007780273337150072,-1.4679761013490695e-05
P76539,9392.262935960696,140,67.08759239971926,0.10344827586206896,0.3333333333333333,0.27450980392156865,-0.05,0.0012755102040816326,0.0009183673469387755,0.0021938775510204084,-0.0003571428571428571
P0A8P1,11496.88099808939,221,52.02208596420538,0.25,0.0,0.8571428571428571,0.0,0.0006925207756232687,0.0020775623268698058,0.0027700831024930744,0.0013850415512465372
P09148,16719.664512892814,340,49.17548386144945,0.2,0.0,0.75,-0.08571428571428572,0.0,0.004081632653061224,0.004081632653061224,0.004081632653061224
P76364,6836.998272347073,106,64.49998370138748,0.2857142857142857,0.38461538461538464,0.6153846153846154,0.0,0.0013717421124828531,0.0017146776406035665,0.0030864197530864196,0.00034293552812071334
P76469,12587.056324714726,256,49.1681887684169,0.12195121951219512,0.3277310924369748,0.29411764705882354,-0.02734375,0.0004119873046875,0.0003204345703125,0.000732421875,-9.1552734375e-05
P0A9J4,13257.702384298105,291,45.559114722673904,0.1896551724137931,0.27007299270072993,0.1897810218978102,-0.03092783505154639,0.0003778887826076688,0.00037788878260766877,0.0007557775652153377,-5.421010862427522e-20
P76541,10222.162169987912,214,47.76711294386875,0.3220338983050847,0.2608695652173913,0.21739130434782608,-0.018691588785046724,0.00043671936413660576,0.0002838675866887937,0.0007205869508253995,-0.00015285177744781204
P32676,6345.721631832628,110,57.68837847120571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0ABF6,12014.331542463167,294,40.865073273684246,0.19298245614035087,0.2803738317757009,0.17757009345794392,-0.003401360544217691,0.00032393909944930353,0.0003123698458975427,0.0006363089453468462,-1.1569253551760815e-05
P0AEK2,11910.337696243418,243,49.013735375487315,0.1282051282051282,0.2734375,0.296875,-0.020576131687242802,0.0003895070195938966,0.0004064421074023269,0.0007959491269962234,1.6935087808430326e-05
P03023,14128.105456982472,300,47.09368485660824,0.2413793103448276,0.3208955223880597,0.2462686567164179,-0.030000000000000002,0.0002777777777777778,0.0002888888888888889,0.0005666666666666667,1.1111111111111098e-05
P0ACD8,21248.998365125353,581,36.5731469279266,0.19387755102040816,0.21428571428571427,0.13095238095238096,-0.012048192771084341,0.000180708079428607,0.0001895953620234565,0.0003703034414520635,8.887282594849497e-06
P75853,16079.402867304148,308,52.20585346527321,0.26785714285714285,0.27007299270072993,0.1897810218978102,0.012987012987012984,0.000295159386068477,0.0003478664192949907,0.0006430258053634676,5.27070332265137e-05
P0A817,15892.311777719595,383,41.494286625899726,0.3894736842105263,0.2204724409448819,0.1732283464566929,0.005221932114882505,0.0003476743314086264,0.0002999543251368542,0.0006476286565454806,-4.772000627177223e-05
P0AB91,14287.262458236966,339,42.145316985949755,0.1,0.3333333333333333,0.20175438596491227,0.03267973856209151,0.00037378785937032766,0.00044854543124439323,0.0008223332906147209,7.475757187406557e-05
P0AEG6,11477.952982933823,216,53.138671217286216,0.1875,0.27710843373493976,0.3132530120481928,0.08333333333333334,0.0005144032921810699,0.0005358367626886146,0.0010502400548696846,2.1433470507544665e-05
P37182,7661.58084327762,162,47.293708909121115,0.3157894736842105,0.265625,0.234375,-0.018518518518518517,0.0008382868465172991,0.0004953513183965859,0.001333638164913885,-0.0003429355281207132
P03819,18733.580506699855,338,55.42479439852028,0.043478260869565216,0.3522727272727273,0.3977272727272727,-0.049079754601226995,0.0008280326696526027,0.0009033083668937484,0.001731341036546351,7.527569724114565e-05
P0AC16,6926.182124075896,115,60.22767064413823,0.2564102564102564,0.34146341463414637,0.36585365853658536,-0.017391304347826084,0.0012854442344045367,0.0007561436672967863,0.002041587901701323,-0.0005293005671077504
P0A9S3,15108.658125763477,346,43.66664198197537,0.2558139534883721,0.25663716814159293,0.19469026548672566,0.005780346820809246,0.00028400547963513645,0.00030906478666176617,0.0005930702662969026,2.5059307026629725e-05
P0A772,7401.238406770801,131,56.49800310512062,0.36,0.35185185185185186,0.2962962962962963,-0.09923664122137404,0.0006992599498863703,0.0008740749373579628,0.0015733348872443331,0.00017481498747159247
P19624,14170.792517308944,321,44.145771081959325,0.75,0.4375,0.375,-0.0425531914893617,0.001358080579447714,0.0009053870529651426,0.0022634676324128564,-0.0004526935264825714
P17117,14177.712674400596,240,59.07380281000248,0.1935483870967742,0.3391304347826087,0.2956521739130435,-0.03333333333333333,0.00041666666666666664,0.0005034722222222222,0.000920138888888889,8.680555555555557e-05
P0A8S9,8100.431565460932,98,82.65746495368298,0.0,0.3088235294117647,0.5,-0.010204081632653062,0.0008329862557267804,0.000937109537692628,0.0017700957934194085,0.00010412328196584761
Q47150,8152.544125696666,83,98.22342320116465,0.0,0.16666666666666666,0.8333333333333334,-0.043478260869565216,0.003780718336483932,0.001890359168241966,0.005671077504725898,-0.001890359168241966
P30749,8443.673067802547,142,59.462486392975684,0.0,0.375,0.625,0.0,0.0034626038781163434,0.0013850415512465374,0.0048476454293628814,-0.002077562326869806
P39315,11699.962823043386,275,42.545319356521404,0.35294117647058826,0.4,0.44,0.0136986301369863,0.000562957402889848,0.000562957402889848,0.001125914805779696,0.0
P0AEK4,12310.026954877145,258,47.713282770841644,0.14285714285714285,0.23333333333333334,0.26666666666666666,-0.003875968992248062,0.0003906015263505799,0.00037557839072171144,0.0007661799170722913,-1.5023135628868456e-05
P77213,16256.943530140845,342,47.53492260275101,0.0,0.0,0.0,0.0,0.006920415224913495,0.0,0.006920415224913495,-0.006920415224913495
P42620,14921.683516517029,327,45.632059683538316,0.17857142857142858,0.1865671641791045,0.19402985074626866,-0.009174311926605505,0.00033667199730662403,0.00038343199693254405,0.000720103994239168,4.675999962592002e-05
P05041,17060.161500449114,437,39.03927116807578,0.3373493975903614,0.3442622950819672,0.32786885245901637,-0.054151624548736454,0.0004561508686415827,0.00037795357687445423,0.0008341044455160368,-7.819729176712848e-05
P32140,15598.395203121025,409,38.137885582203,0.2558139534883721,0.2849740932642487,0.13989637305699482,-0.0053763440860215075,0.00036131344664123023,0.00036131344664123023,0.0007226268932824605,0.0
P0A8Z3,7661.088702578236,129,59.38828451611035,0.35185185185185186,0.30303030303030304,0.30303030303030304,-0.05426356589147287,0.0008412955952166336,0.0009614806802475814,0.001802776275464215,0.00012018508503094775
P0AEJ2,15730.37800718773,379,41.50495516408372,0.17647058823529413,0.2672413793103448,0.22413793103448276,-0.0395778364116095,0.0002854338246043957,0.00029239562520450284,0.0005778294498088985,6.961800600107141e-06
P00861,18519.973898974575,421,43.990436814666445,0.17525773195876287,0.2824427480916031,0.2366412213740458,-0.040380047505938245,0.0002651756647728234,0.0002933858418763153,0.0005585615066491387,2.8210177103491895e-05
P0A7D7,11808.40740133179,228,51.79126053215697,0.42105263157894735,0.0,0.0,0.0,0.0028355387523629487,0.0028355387523629487,0.005671077504725897,0.0
P36979,15188.285092411099,333,45.610465742976274,0.2916666666666667,0.29927007299270075,0.21897810218978103,-0.009009009009009007,0.0003697391084778472,0.00040581121662202745,0.0007755503250998746,3.6072108144180246e-05
P33136,23321.23390321204,480,48.58590396502508,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0013717421124828531,0.0027434842249657062,0.004115226337448559,0.0013717421124828531
P0AEJ6,16367.032732732905,453,36.1303150832956,0.11290322580645161,0.2318181818181818,0.16818181818181818,-0.008830022075055191,0.00027289251446086676,0.00020466938584565001,0.0004775619003065168,-6.822312861521674e-05
P69922,23803.051615157467,591,40.27589105779605,0.19327731092436976,0.1875,0.25416666666666665,-0.011844331641285961,0.00020041170289823953,0.0002004117028982395,0.00040082340579647907,-2.710505431213761e-20
P0AES0,25258.31123347459,582,43.39916019497352,0.32231404958677684,0.3148148148148148,0.16049382716049382,-0.013384321223709368,0.0002741939611521996,0.00023032292736784767,0.0005045168885200472,-4.387103378435193e-05
P0A6C8,11763.145069485648,250,47.052580277942596,0.6,0.2692307692307692,0.6153846153846154,-0.04081632653061224,0.0020824656393169513,0.0012494793835901706,0.003331945022907122,-0.0008329862557267806
P0A6W5,9121.0139437193,151,60.40406585244569,0.5357142857142857,0.38028169014084506,0.38028169014084506,-0.014285714285714277,0.0012755102040816326,0.0008673469387755102,0.0021428571428571425,-0.00040816326530612236
P46852,10770.502702120137,227,47.44714846748959,0.6,0.0,1.0,-0.030303030303030304,0.0009182736455463728,0.0027548209366391185,0.0036730945821854912,0.0018365472910927458
P15067,24328.151659954692,654,37.199008654364974,0.16176470588235295,0.22777777777777777,0.17222222222222222,-0.035168195718654434,0.000177687998578496,0.00019171599846627203,0.000369403997044768,1.4027999887776017e-05
P33644,10301.804128937758,237,43.46752797020151,0.25,0.42857142857142855,0.2857142857142857,0.037974683544303806,0.000801153661272232,0.0014420765902900179,0.00224323025156225,0.0006409229290177858
P0A9D2,10307.248648054474,201,51.27984402017151,0.47619047619047616,0.3333333333333333,0.17647058823529413,0.01990049751243781,0.0006187965644414743,0.0006187965644414742,0.0012375931288829485,-1.0842021724855044e-19
P21888,20298.688981482836,461,44.03186330039661,0.30666666666666664,0.3188405797101449,0.14492753623188406,-0.015184381778741873,0.00032937921428941144,0.0003105575449014451,0.0006399367591908565,-1.8821669387966364e-05
P0AC69,6733.355951136876,113,59.587220806521024,0.15789473684210525,0.31666666666666665,0.31666666666666665,0.02654867256637168,0.0010180906883859348,0.0007048320150364163,0.0017229227034223512,-0.00031325867334951847
A0A140NA,5730.962847042288,90,63.677364967136526,0.37037037037037035,0.2571428571428571,0.4,0.05555555555555556,0.0009876543209876543,0.0019753086419753087,0.002962962962962963,0.0009876543209876543
P46853,15912.772816970111,340,46.802272991088564,0.3103448275862069,0.35135135135135137,0.3918918918918919,0.033707865168539325,0.0005996717586163363,0.000915288473677566,0.001514960232293902,0.00031561671506122975
P0AEZ9,8361.487564178442,166,50.37040701312314,0.5,0.4,0.375,-0.05714285714285714,0.0014512471655328798,0.0009070294784580498,0.0023582766439909295,-0.00054421768707483
P69910,20757.392121504996,438,47.39130621348173,0.2777777777777778,0.26136363636363635,0.26136363636363635,-0.0045662100456621,0.0002971164070807531,0.00027105356435437123,0.0005681699714351244,-2.6062842726381878e-05
P46130,17311.270169133135,397,43.605214531821495,0.11627906976744186,0.3541666666666667,0.1875,-0.030226700251889168,0.00022206853669523948,0.00020937890602694008,0.0004314474427221795,-1.2689630668299404e-05
Q46845,14468.224975361702,284,50.94445413859754,0.16,0.25,0.2,0.007042253521126758,0.0003843483435826225,0.0004587383455663559,0.0008430866891489784,7.43900019837334e-05
P11880,19272.835229712757,430,44.82054704584362,0.21739130434782608,0.4166666666666667,0.3888888888888889,0.0,0.0009073724007561437,0.0007561436672967863,0.00166351606805293,-0.00015122873345935737
P0A9T4,15104.370493057328,346,43.65424997993447,0.07692307692307693,0.2857142857142857,0.21768707482993196,-0.023121387283236997,0.00030071168431955626,0.0003508302983728156,0.0006515419826923719,5.011861405325934e-05
P0AEX9,15387.86890548383,370,41.588834879686026,0.23376623376623376,0.25153374233128833,0.20245398773006135,0.08130081300813008,0.0003598680973259597,0.00030845836913653694,0.0006683264664624966,-5.140972818942275e-05
P0AFW4,6834.650386098488,135,50.62703989702583,0.42857142857142855,0.2631578947368421,0.2894736842105263,-0.04444444444444444,0.0010425240054869685,0.0005486968449931412,0.00159122085048011,-0.0004938271604938273
P37651,14499.876411854633,328,44.20694028004461,0.75,0.375,0.5625,0.02702702702702703,0.0029218407596785976,0.002191380569758948,0.005113221329437545,-0.0007304601899196495
P0AEP3,14474.809159060895,286,50.611220835877255,0.35714285714285715,0.4117647058823529,0.4117647058823529,0.0759493670886076,0.001121615125781125,0.001121615125781125,0.00224323025156225,0.0
P0A6N4,8716.847884791894,134,65.05110361784996,0.417910447761194,0.2857142857142857,0.2857142857142857,0.022388059701492536,0.001002450434395188,0.0006126085987970594,0.0016150590331922474,-0.0003898418355981286
P63883,15863.712349192343,348,45.585380313771104,0.36923076923076925,0.4444444444444444,0.3333333333333333,-0.008620689655172417,0.00066884661117717,0.0009661117717003568,0.0016349583828775267,0.00029726516052318676
P28632,5989.085576803023,102,58.71652526277474,0.2222222222222222,0.275,0.425,-0.0392156862745098,0.0008650519031141869,0.0005767012687427913,0.0014417531718569781,-0.0002883506343713956
Q46891,11560.010194950384,256,45.15628982402494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0A6D5,13901.756336658827,276,50.36868237919865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P13035,20480.440992560896,494,41.458382576034204,0.2125984251968504,0.22459893048128343,0.18716577540106952,-0.02631578947368421,0.00025815863233293447,0.00030733170515825534,0.0005654903374911898,4.917307282532087e-05
P0A988,18144.655409784293,366,49.57556122891883,0.25748502994011974,0.32098765432098764,0.18518518518518517,-0.035519125683060114,0.0003433963390964197,0.0003060706500642002,0.00064946698916062,-3.732568903221952e-05
P69829,7878.134313513079,150,52.52089542342053,0.11428571428571428,0.3333333333333333,0.2463768115942029,-0.013333333333333329,0.0007555555555555555,0.0008444444444444444,0.0016,8.888888888888889e-05
P0AEZ1,13483.851366285498,284,47.47834988128697,0.3333333333333333,0.3333333333333333,0.48148148148148145,-0.050420168067226885,0.0009180142645293411,0.0010592472283030858,0.001977261492832427,0.00014123296377374465
P07862,12869.753146805673,306,42.05801681962638,0.2647058823529412,0.28431372549019607,0.23529411764705882,0.00980392156862745,0.0003844675124951941,0.0002669913281216626,0.0006514588406168567,-0.00011747618437353151
P76518,19059.256944306748,375,50.824685184817994,0.2777777777777778,0.2727272727272727,0.2922077922077922,0.0026666666666666644,0.0002631111111111111,0.0002773333333333333,0.0005404444444444444,1.4222222222222219e-05
P02924,12560.326305673147,305,41.181397723518515,0.19402985074626866,0.30344827586206896,0.19310344827586207,0.0721311475409836,0.0004192421392098898,0.0004084923407686106,0.0008277344799785004,-1.074979844127924e-05
P00962,23864.85363938048,529,45.113144875955534,0.23255813953488372,0.3157894736842105,0.21052631578947367,-0.01839080459770115,0.00033822169375082576,0.000348791121680539,0.0006870128154313648,1.0569427929713244e-05
Q46948,8933.72614742382,195,45.813980243199076,0.1282051282051282,0.36486486486486486,0.17567567567567569,0.010256410256410262,0.0005522682445759368,0.00047337278106508875,0.0010256410256410256,-7.889546351084808e-05
P16384,15720.705057784815,305,51.54329527142562,0.15151515151515152,0.32515337423312884,0.3067484662576687,-0.049180327868852465,0.0004084923407686106,0.0004084923407686106,0.0008169846815372212,0.0
P29208,13531.06855852828,298,45.40627033063181,0.0,0.0,0.0,0.0,0.0,0.00510204081632653,0.00510204081632653,0.00510204081632653
P0AFG8,30691.45919542308,801,38.31642845870547,0.06060606060606061,0.32919254658385094,0.16149068322981366,0.017391304347826084,0.0003528670447385003,0.0003864734299516908,0.000739340474690191,3.360638521319049e-05
P09394,14374.481712671814,328,43.824639367901874,0.17647058823529413,0.35454545454545455,0.17272727272727273,0.05792682926829269,0.00046475312314098747,0.00042757287328970854,0.000892325996430696,-3.718024985127893e-05
P12994,7803.586277374893,154,50.67263816477203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P09155,19423.688960957083,375,51.79650389588555,0.0967741935483871,0.2968036529680365,0.2237442922374429,-0.032,0.00034133333333333335,0.0002986666666666667,0.0006399999999999999,-4.2666666666666656e-05
P76194,8802.091159466814,140,62.872079710477244,1.0,0.25925925925925924,0.5555555555555556,-0.03571428571428571,0.002232142857142857,0.001913265306122449,0.0041454081632653055,-0.0003188775510204081
P0AD61,19871.34306202444,467,42.55105580733285,0.16049382716049382,0.3769230769230769,0.2,0.028985507246376815,0.00040327662255828606,0.0003528670447385003,0.0007561436672967863,-5.040957781978574e-05
P00914,20339.790706285155,469,43.368423680778584,0.2857142857142857,0.2727272727272727,0.1652892561983471,-0.038379530916844345,0.00023185928414582585,0.0002818681493537491,0.000513727433499575,5.000886520792325e-05
P0A784,9423.198441685818,180,52.3511024538101,0.21875,0.2441860465116279,0.29069767441860467,-0.02222222222222222,0.0008641975308641976,0.0006790123456790124,0.00154320987654321,-0.00018518518518518515
P0A796,14517.44543366421,320,45.36701698020066,0.18333333333333332,0.26666666666666666,0.26,-0.025,0.00041015625000000004,0.000390625,0.0008007812500000001,-1.9531250000000017e-05
P33362,12532.016569314319,281,44.59792373421466,0.25,0.2608695652173913,0.2391304347826087,0.04982206405693951,0.0003546054381276833,0.0003166119983282887,0.000671217436455972,-3.79934397993946e-05
P0A7Z0,8806.130482782566,163,54.025340385169116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32125,10714.528661219822,158,67.81347253936596,0.0,0.5,0.5,0.048780487804878044,0.0,0.0035693039857227844,0.0035693039857227844,0.0035693039857227844
Q46927,11767.987126531989,243,48.42793056186004,0.2857142857142857,0.25,0.3181818181818182,-0.018957345971563976,0.0004716875182498147,0.0005166101390355113,0.000988297657285326,4.492262078569664e-05
B7MIY4,9495.466022379762,208,45.65127895374886,0.23333333333333334,0.23728813559322035,0.22033898305084745,-0.024038461538461536,0.0005085059171597633,0.0006009615384615385,0.0011094674556213018,9.245562130177519e-05
P04036,13639.196503795038,272,50.14410479336411,0.2833333333333333,0.29213483146067415,0.21348314606741572,-0.011029411764705878,0.0004730752595155709,0.00045955882352941176,0.0009326340830449827,-1.351643598615916e-05
P27248,16421.66956846448,351,46.78538338593869,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
P0A6K3,9039.28206864359,165,54.78352768874903,0.25,0.3728813559322034,0.1694915254237288,-0.012121212121212116,0.0011019283746556475,0.0009182736455463727,0.00202020202020202,-0.0001836547291092748
P0A6Y1,7961.5656773627525,94,84.69750720598672,0.37037037037037035,0.39473684210526316,0.4473684210526316,0.0,0.001244907197827071,0.0019239474875509279,0.0031688546853779987,0.0006790402897238568
P39408,11824.97176097157,259,45.656261625372856,0.06976744186046512,0.25203252032520324,0.23577235772357724,-0.030888030888030882,0.0004472205244406017,0.0005068499276993485,0.0009540704521399503,5.9629403258746824e-05
P24182,18465.96265918288,434,42.54830105802507,0.2727272727272727,0.25675675675675674,0.40540540540540543,0.02500000000000001,0.0005859375,0.00078125,0.0013671875000000001,0.00019531250000000007
P66899,15377.916720873003,365,42.131278687323295,0.0,0.35714285714285715,0.6428571428571429,0.042553191489361694,0.0004526935264825713,0.0018107741059302852,0.0022634676324128564,0.001358080579447714
P0A7Y4,8717.326674642518,155,56.24081725575818,0.3617021276595745,0.2727272727272727,0.23636363636363636,0.006451612903225802,0.0007075962539021853,0.0009573361082206035,0.0016649323621227888,0.0002497398543184182
P16525,18257.25688868178,305,59.85985865141567,0.40476190476190477,0.35344827586206895,0.3017241379310345,-0.01311475409836066,0.000333243751679656,0.0006019887127116367,0.0009352324643912927,0.0002687449610319807
P0A9J6,13315.095625992002,305,43.65605123276066,0.30666666666666664,0.26495726495726496,0.1794871794871795,-0.016393442622950817,0.00036549314700349373,0.0002794947594732599,0.0006449879064767535,-8.599838753023381e-05
P0A8N7,14360.002355547624,297,48.35017628130513,0.41935483870967744,0.4528301886792453,0.39622641509433965,-0.0625,0.0006640625,0.0006250000000000001,0.0012890625000000003,-3.9062499999999926e-05
P0A7F3,10681.41174317032,153,69.81314864817203,0.2571428571428571,0.23529411764705882,0.35294117647058826,0.01960784313725491,0.0007262164124909223,0.0008543722499893203,0.0015805886624802427,0.00012815583749839802
P05458,39982.646293988786,937,42.67091386765079,0.2,0.3171912832929782,0.15980629539951574,0.0192102454642476,0.0001298451312062271,0.0001287061388272251,0.0002585512700334522,-1.1389923790020007e-06
